uid,out,single,double,triple,home_run
4341,0.782231322,0.137643864,0.034279081,0.005712672,0.04013306
4346,0.676631607,0.316680818,0.005480174,0.000877814,0.000329587
4348,0.711840118,0.20038199,0.066999114,0.005809134,0.014969643
4350,0.77412284,0.187630077,0.023678581,0.004419522,0.010148981
4351,0.607677909,0.362066648,0.028909144,0.001080748,0.000265551
4356,0.617602661,0.352126766,0.018950313,0.00268813,0.00863213
4363,0.771139337,0.189649062,0.02660748,0.002435908,0.010168213
4365,0.536194464,0.138554928,0.134926581,0.002214525,0.188109502
4374,0.607671721,0.33801379,0.024469665,0.007471775,0.022373049
4377,0.791347359,0.173754775,0.030033489,0.002007567,0.00285681
4378,0.348485117,0.100968281,0.364183911,0.002223713,0.184138978
4379,0.763705332,0.231078538,0.003671899,0.000938935,0.000605295
4380,0.557965534,0.401600597,0.033676659,0.002694996,0.004062214
4384,0.79683974,0.165336486,0.032408932,0.002715128,0.002699715
4389,0.646853591,0.339419362,0.006684646,0.004553245,0.002489156
4394,0.80194961,0.141423807,0.032606787,0.002192331,0.021827466
4398,0.87322648,0.119503185,0.00605969,0.000686602,0.000524044
4408,0.58001679,0.412146247,0.004711554,0.001636993,0.001488416
4410,0.524166763,0.371282907,0.047873532,0.002096203,0.054580595
4416,0.897260906,0.057198359,0.034498191,0.0038481,0.007194445
4424,0.747737899,0.217573419,0.025538087,0.002187709,0.006962886
4425,0.690939904,0.222013767,0.068780936,0.003677903,0.01458749
4426,0.458551354,0.184751676,0.316189997,0.002385567,0.038121404
4431,0.681880151,0.153689046,0.078210484,0.003516467,0.082703852
4441,0.701784046,0.272981417,0.015582969,0.004516359,0.005135209
4444,0.78705156,0.145631121,0.022115309,0.00281878,0.042383231
4447,0.731261393,0.20294581,0.032417681,0.001992112,0.031383004
4467,0.645919068,0.276913673,0.02504673,0.00170831,0.050412219
4492,0.737844121,0.053185026,0.185245886,0.00723418,0.016490788
4494,0.662735256,0.19094272,0.111760814,0.029158211,0.005402999
4509,0.832760713,0.157436134,0.007741901,0.001469659,0.000591592
4516,0.603976139,0.163268885,0.148051625,0.002804819,0.081898533
4520,0.484972086,0.109061124,0.338200674,0.00343109,0.064335026
4525,0.605591784,0.29926099,0.029799592,0.004651201,0.060696433
4533,0.728675725,0.189152597,0.046539721,0.00406127,0.031570687
4534,0.628751746,0.234907831,0.046160716,0.019320935,0.070858772
4535,0.790381789,0.075711972,0.033594463,0.003384366,0.096927411
4538,0.565616588,0.212579397,0.097328132,0.009478716,0.114997167
4540,0.71143615,0.272468466,0.013032644,0.001120599,0.001942141
4549,0.794567303,0.153691056,0.031877272,0.001025324,0.018839045
4553,0.592143188,0.149949367,0.136736389,0.025533559,0.095637497
4556,0.66219523,0.299927398,0.026209329,0.008166987,0.003501056
4557,0.600219445,0.331402617,0.048358548,0.014838225,0.005181165
4588,0.605516674,0.06024274,0.273698819,0.038567057,0.02197471
4592,0.769961073,0.189724389,0.034359694,0.001077917,0.004876927
4595,0.703132233,0.270900276,0.022669123,0.001832048,0.001466321
4598,0.766372341,0.214567336,0.011526115,0.004216664,0.003317544
4609,0.655762685,0.235780058,0.058443325,0.011620972,0.03839296
4611,0.665463836,0.315523984,0.013984968,0.002051747,0.002975465
4614,0.659304962,0.275419419,0.033841935,0.007382169,0.024051516
4618,0.672081551,0.23405014,0.031751612,0.000690044,0.061426652
4623,0.707989757,0.262170583,0.017056473,0.006295117,0.006488071
4631,0.737417397,0.144634636,0.04759962,0.002305935,0.068042411
4632,0.609152651,0.195109976,0.025379023,0.001830663,0.168527687
4635,0.629078247,0.225447879,0.119058444,0.00559797,0.02081746
4642,0.808372083,0.182065417,0.00672662,0.001237287,0.001598594
4647,0.604121069,0.279820594,0.065852864,0.007687811,0.042517663
4648,0.720067093,0.273659878,0.004509301,0.001498877,0.000264851
4650,0.739570758,0.24542778,0.008655998,0.000986948,0.005358516
4657,0.645832713,0.329692439,0.02220186,0.001103076,0.001169912
4662,0.531739958,0.314065225,0.044954041,0.001253992,0.107986784
4664,0.676768712,0.26419417,0.026138016,0.002325091,0.03057401
4665,0.682150968,0.217105133,0.046930286,0.006255269,0.047558344
4671,0.469821349,0.385343704,0.0400251,0.006142478,0.098667369
4672,0.72629992,0.231905537,0.023333517,0.006459894,0.012001131
4682,0.83491127,0.159703348,0.004269591,0.000765783,0.000350009
4688,0.720555604,0.073737929,0.182811155,0.016518492,0.006376819
4699,0.720258042,0.249940399,0.020790311,0.004095881,0.004915367
4700,0.287045628,0.095944317,0.418104152,0.002758893,0.19614701
4709,0.760596993,0.22710266,0.009166851,0.000416325,0.002717171
4720,0.842616661,0.122384301,0.026415036,0.004029267,0.004554734
4721,0.742549594,0.235494456,0.016179231,0.003020923,0.002755796
4722,0.604111566,0.131951624,0.070129777,0.028844009,0.164963025
4725,0.738704686,0.102863746,0.084821302,0.008521504,0.065088762
4729,0.707214926,0.187334685,0.058768417,0.013141976,0.033539996
4730,0.750139471,0.229063514,0.013873614,0.000894998,0.006028403
4731,0.819991489,0.087573955,0.015820232,0.002196538,0.074417786
4736,0.846348752,0.03985616,0.093178631,0.008380659,0.012235798
4737,0.835107638,0.116884153,0.037323205,0.003282524,0.00740248
4743,0.677030363,0.113191244,0.080442038,0.00269456,0.126641795
4744,0.698712107,0.223762031,0.035708517,0.005885539,0.035931805
4745,0.738992946,0.138671824,0.062013493,0.010342746,0.049978991
4751,0.504762495,0.425389243,0.053374284,0.005530683,0.010943296
4759,0.856940367,0.138458035,0.003773123,0.00068916,0.000139316
4766,0.716877223,0.269607853,0.009719263,0.000583986,0.003211676
4776,0.74458981,0.202400135,0.032956978,0.003858294,0.016194783
4778,0.458857774,0.328145842,0.095251761,0.024662566,0.093082056
4779,0.830716418,0.082072923,0.039877491,0.005482378,0.04185079
4784,0.884880149,0.051098276,0.057615859,0.002090089,0.004315628
4785,0.81195964,0.17474226,0.009269864,0.001824029,0.002204207
4787,0.685283191,0.208182045,0.061441279,0.003735785,0.041357701
4798,0.78281493,0.192480243,0.020105864,0.001403335,0.003195627
4799,0.690515491,0.260782603,0.022725518,0.003958486,0.022017902
4802,0.611400293,0.238284678,0.101659263,0.016015941,0.032639824
4822,0.836365796,0.062310016,0.084978095,0.011510489,0.004835603
4827,0.667042555,0.273696615,0.037229805,0.007642316,0.01438871
4830,0.551541228,0.351142172,0.024315742,0.005096629,0.06790423
4839,0.797741834,0.136402238,0.043445818,0.003145426,0.019264684
4849,0.735595949,0.175812241,0.065100442,0.004991511,0.018499857
4850,0.778275995,0.06828184,0.03964291,0.008980015,0.10481924
4856,0.566723462,0.381378759,0.033010967,0.004168641,0.014718171
4857,0.736819684,0.147995954,0.037059085,0.001015277,0.07711
4864,0.67564571,0.100413993,0.164032928,0.005589674,0.054317695
4868,0.57414361,0.315250253,0.06450571,0.006397633,0.039702794
4873,0.681572981,0.271488808,0.029622746,0.005023297,0.012292168
4894,0.70585469,0.22277439,0.0613937,0.001332893,0.008644328
4896,0.744837155,0.192960126,0.032329046,0.001401727,0.028471946
4901,0.761651022,0.19639131,0.01937393,0.001151203,0.021432534
4902,0.627395839,0.249705016,0.119000224,0.002722799,0.001176122
4904,0.649944721,0.214974175,0.078417513,0.012254406,0.044409186
4911,0.836282568,0.117028572,0.026443249,0.002762332,0.017483279
4913,0.506302304,0.291554195,0.102871699,0.033057749,0.066214054
4915,0.88670204,0.051025053,0.050023092,0.008755266,0.00349455
4918,0.750678086,0.145479004,0.073212586,0.029074412,0.001555912
4920,0.761115209,0.203345387,0.022739743,0.001553034,0.011246627
4933,0.56178316,0.052969445,0.316052795,0.034003203,0.035191398
4942,0.743468648,0.242643123,0.011615635,0.001711795,0.0005608
4945,0.807823932,0.147192776,0.025925362,0.001498466,0.017559464
4946,0.836481674,0.032262245,0.104275478,0.006050186,0.020930418
4948,0.816866673,0.116593028,0.013576763,0.004676187,0.048287349
4950,0.561820047,0.300533676,0.072412307,0.017606611,0.047627358
4956,0.514577955,0.298806878,0.093083411,0.020380518,0.073151237
4958,0.688584535,0.172504883,0.057345561,0.004266463,0.077298558
4964,0.756584703,0.193510865,0.024071417,0.005153514,0.020679501
4966,0.690181665,0.14237954,0.099304002,0.005820709,0.062314084
4968,0.596487007,0.272063347,0.086183785,0.005553709,0.039712152
4970,0.708637195,0.047399974,0.158701012,0.05997716,0.025284659
4972,0.743206884,0.237963372,0.010504468,0.000752604,0.007572671
4973,0.461039581,0.170006188,0.106574801,0.03373594,0.228643491
4976,0.757784942,0.13808005,0.060198526,0.003470608,0.040465873
4981,0.615097475,0.332992215,0.027826446,0.004698652,0.019385212
4985,0.697897477,0.234019435,0.059157686,0.001739427,0.007185975
4987,0.811634473,0.147536748,0.02722055,0.002498631,0.011109597
4988,0.670663925,0.183393146,0.080235726,0.009931108,0.055776096
4989,0.844265942,0.116951497,0.024998651,0.001612568,0.012171343
4997,0.829292194,0.149115413,0.011151036,0.000937924,0.009503432
5002,0.733357174,0.222337806,0.021802053,0.007665667,0.0148373
5003,0.761447759,0.219992219,0.014696448,0.000972508,0.002891065
5005,0.841406006,0.148182064,0.006450974,0.000756441,0.003204515
5007,0.704891691,0.180529385,0.081990101,0.005093799,0.027495024
5010,0.568547956,0.226148248,0.056196753,0.002905019,0.146202025
5016,0.753176269,0.21496383,0.025693068,0.001719541,0.004447293
5023,0.77432138,0.210531566,0.009620608,0.002863937,0.002662509
5036,0.76740924,0.1291599,0.045405566,0.011623913,0.046401382
5038,0.799062748,0.152864918,0.026943168,0.000779307,0.020349859
5044,0.568212866,0.225665442,0.044292452,0.001794954,0.160034286
5045,0.756721275,0.232305439,0.006636632,0.001287531,0.003049123
5048,0.812991048,0.149303755,0.015608303,0.001466161,0.020630733
5053,0.606306166,0.269195655,0.043165638,0.002509879,0.078822663
5058,0.468952609,0.117916592,0.33670315,0.003225692,0.073201957
5061,0.772883735,0.162333632,0.040468474,0.002191782,0.022122377
5063,0.623649736,0.215307516,0.06541656,0.01040857,0.085217618
5073,0.691110492,0.10576556,0.144499477,0.004687303,0.053937169
5075,0.596468821,0.308646461,0.0542123,0.00902855,0.031643868
5077,0.743610005,0.183484832,0.038020057,0.005796918,0.029088188
5080,0.737730759,0.144713479,0.094518248,0.003252917,0.019784596
5082,0.730311157,0.22616351,0.033169947,0.005926203,0.004429183
5083,0.627848279,0.206181107,0.049002271,0.006737242,0.110231101
5084,0.78773185,0.180450124,0.020958525,0.004128292,0.006731208
5093,0.662179856,0.228578939,0.043119706,0.00665993,0.059461569
5096,0.52278354,0.375668965,0.072908155,0.007463821,0.021175519
5103,0.746074264,0.140091412,0.03837866,0.016441031,0.059014634
5104,0.732475999,0.182381583,0.034080005,0.001746318,0.049316096
5111,0.90457755,0.091625734,0.002756949,0.000604233,0.000435534
5112,0.78853409,0.193303092,0.010769032,0.001242966,0.006150821
5113,0.70878593,0.253574072,0.022872276,0.001091578,0.013676145
5128,0.716082528,0.164121994,0.089110484,0.006124181,0.024560813
5130,0.355200174,0.214966395,0.425242096,0.001169172,0.003422163
5138,0.853185669,0.072407604,0.033957386,0.007384365,0.033064976
5139,0.692142764,0.118828314,0.147148586,0.011694266,0.03018607
5140,0.832490865,0.129865161,0.029213822,0.002750839,0.005679313
5146,0.782061476,0.04789985,0.04529907,0.004475891,0.120263714
5148,0.72463889,0.049861437,0.197263584,0.008255651,0.019980438
5157,0.704047111,0.193721214,0.052629709,0.013314043,0.036287924
5163,0.615506393,0.157275633,0.085779945,0.0058503,0.135587729
5165,0.743371417,0.183567574,0.026952766,0.002190213,0.04391803
5166,0.837257609,0.126599028,0.017212707,0.003847375,0.015083281
5168,0.548295598,0.143677716,0.10036261,0.037863039,0.169801036
5169,0.745649286,0.091892197,0.133759671,0.013445088,0.015253758
5171,0.734499478,0.243587855,0.012139719,0.00131339,0.008459557
5172,0.666727347,0.213004278,0.05252815,0.001943434,0.065796792
5177,0.441704412,0.473109418,0.070836954,0.004136727,0.010212489
5180,0.703341336,0.29013164,0.005071399,0.000793823,0.000661802
5181,0.778207058,0.171087326,0.028595217,0.001698522,0.020411877
5186,0.632426021,0.108359341,0.247388902,0.001803392,0.010022344
5191,0.808700873,0.101954986,0.05694093,0.003168104,0.029235106
5194,0.76350085,0.153851826,0.033667325,0.002007776,0.046972223
5195,0.761549896,0.145895098,0.047927802,0.003288693,0.041338511
5200,0.545184889,0.347469744,0.057751186,0.009282177,0.040312003
5203,0.519848464,0.281148116,0.036705067,0.001148279,0.161150074
5204,0.511931336,0.229240033,0.062445339,0.004740608,0.191642684
5206,0.476491291,0.387927985,0.067550156,0.01087203,0.057158538
5210,0.658428442,0.145520038,0.181168199,0.002850861,0.012032459
5221,0.68638638,0.145761961,0.063442238,0.003708619,0.100700802
5222,0.821114427,0.147677893,0.020778094,0.002644138,0.007785448
5223,0.803414228,0.162814201,0.028079268,0.003928859,0.001763444
5232,0.767375645,0.109175978,0.075538047,0.009364407,0.038545922
5233,0.702414495,0.247371022,0.02487229,0.000752303,0.02458989
5235,0.525925367,0.241508033,0.102682163,0.006595145,0.123289292
5240,0.676225893,0.30338426,0.014976738,0.002647986,0.002765123
5242,0.784180095,0.17371339,0.030779734,0.001956767,0.009370014
5246,0.711915591,0.220585911,0.053105359,0.004097295,0.010295844
5247,0.54158432,0.352999901,0.050336227,0.008278833,0.046800719
5248,0.814553,0.077407859,0.049786324,0.003070125,0.055182693
5256,0.672492185,0.318588369,0.007198902,0.001176723,0.000543821
5261,0.854742682,0.140784767,0.003418558,0.000701762,0.000352232
5266,0.712489089,0.237133065,0.036471143,0.007285103,0.0066216
5270,0.810107442,0.181610129,0.006743523,0.001199309,0.000339596
5277,0.677454199,0.121098078,0.188774314,0.004651095,0.008022314
5281,0.795810478,0.191242594,0.008562805,0.001007776,0.003376347
5286,0.714268342,0.222535167,0.037021398,0.003060989,0.023114104
5289,0.635381495,0.306055655,0.039775474,0.004724806,0.01406257
5303,0.883817984,0.109923481,0.004994531,0.000818694,0.000445311
5306,0.720987258,0.172349313,0.071900159,0.003586001,0.031177268
5322,0.756152012,0.055035575,0.163452825,0.015825166,0.009534423
5336,0.600728121,0.348877658,0.033605426,0.004917684,0.011871111
5338,0.68927816,0.200075771,0.052508376,0.006273131,0.051864562
5345,0.763943834,0.149919057,0.033544838,0.005394343,0.047197929
5352,0.723548599,0.263072832,0.008713586,0.001139654,0.003525329
5361,0.842573901,0.129740219,0.016456765,0.004806524,0.006422591
5371,0.762205615,0.204309027,0.020600543,0.004062128,0.008822687
5372,0.470747977,0.416940137,0.069914642,0.006626389,0.035770855
5375,0.961226509,0.020201435,0.014683093,0.003249495,0.000639468
5378,0.734444892,0.16837312,0.050385286,0.004494527,0.042302176
5382,0.475637119,0.31603605,0.103596514,0.003638387,0.10109193
5391,0.774127198,0.129678961,0.08413816,0.005580932,0.006474748
5392,0.661146796,0.214328871,0.051944939,0.00340483,0.069174565
5401,0.463829155,0.407084406,0.087114057,0.006674041,0.03529834
5402,0.604407965,0.377539789,0.015816444,0.000736886,0.001498915
5407,0.690688796,0.220969779,0.038771028,0.002166544,0.047403853
5408,0.568486569,0.267443269,0.040140454,0.006155317,0.117774391
5409,0.82547834,0.155992668,0.015889624,0.001546388,0.001092979
5410,0.712807144,0.241304661,0.034391834,0.006709157,0.004787204
5416,0.834855531,0.077403413,0.016994568,0.00235105,0.068395438
5417,0.692092918,0.23328619,0.045585594,0.011497021,0.017538277
5422,0.691973409,0.23713704,0.055163831,0.004054,0.01167172
5428,0.599157417,0.193670168,0.116691141,0.002342979,0.088138295
5430,0.702394455,0.162640545,0.050394515,0.004119482,0.080451003
5432,0.725361473,0.114287289,0.118825017,0.010184587,0.031341634
5433,0.76788844,0.210338899,0.010162089,0.000786441,0.010824131
5434,0.784234651,0.113511088,0.049863074,0.014190908,0.03820028
5435,0.562966342,0.281439938,0.03068318,0.001493939,0.123416601
5438,0.826618943,0.102862289,0.032840035,0.001542017,0.036136715
5439,0.678102996,0.293265294,0.016133361,0.001760544,0.010737806
5441,0.610123809,0.294357565,0.053151064,0.015150559,0.027217004
5442,0.716226463,0.245461345,0.03479021,0.001376784,0.002145199
5444,0.619299795,0.057495247,0.222153419,0.053879303,0.047172237
5449,0.844743876,0.145813491,0.005818093,0.001113135,0.002511406
5459,0.790086927,0.095751518,0.043977403,0.006062085,0.064122066
5466,0.653007976,0.32359775,0.01471547,0.002026665,0.006652139
5473,0.733405842,0.146190232,0.106166833,0.010216823,0.00402027
5476,0.629388253,0.326324946,0.019945366,0.002114096,0.022227338
5481,0.861101728,0.029215496,0.077808346,0.008062659,0.023811771
5482,0.568925259,0.405925337,0.021519204,0.002428399,0.0012018
5487,0.687196921,0.188518889,0.049542431,0.008076731,0.066665027
5492,0.929329239,0.017813621,0.043173526,0.003872013,0.005811601
5499,0.543109905,0.272657376,0.038658131,0.001898418,0.143676171
5507,0.733138302,0.188713901,0.056424487,0.003183461,0.018539848
5514,0.848016398,0.136454357,0.010395696,0.001696013,0.003437537
5521,0.825692097,0.165839868,0.005120979,0.00084648,0.002500575
5524,0.645404471,0.03639355,0.245868365,0.049517002,0.022816612
5526,0.719210215,0.22678942,0.039878184,0.00348855,0.010633632
5527,0.718099985,0.216714534,0.038012325,0.010906411,0.016266745
5532,0.683062498,0.298229431,0.014119265,0.0032241,0.001364706
5537,0.738091579,0.230245063,0.022955373,0.001653534,0.007054451
5542,0.68078322,0.154589136,0.051821402,0.012538943,0.100267299
5555,0.539361306,0.190700873,0.068663324,0.001245337,0.200029161
5563,0.731482422,0.255907111,0.008000568,0.001362531,0.003247368
5566,0.775998627,0.114312854,0.049696814,0.003980756,0.056010948
5573,0.903670109,0.039810946,0.035303918,0.009244325,0.011970702
5577,0.829949126,0.155148479,0.010288511,0.001562615,0.003051269
5605,0.52909846,0.343049421,0.047589765,0.001554633,0.078707721
5606,0.609923477,0.186516184,0.065271579,0.005625297,0.132663463
5614,0.589609722,0.293276254,0.082866938,0.005059747,0.029187339
5621,0.741713281,0.091950218,0.075756203,0.008327159,0.082253139
5635,0.712377749,0.282609169,0.003311062,0.001384765,0.000317255
5638,0.766246873,0.118962128,0.036481784,0.005523692,0.072785524
5642,0.601023191,0.37504059,0.018394895,0.002464446,0.003076878
5644,0.769214723,0.211215874,0.013258334,0.004363883,0.001947185
5645,0.700383645,0.286612194,0.009068461,0.002211786,0.001723915
5646,0.726534382,0.209894132,0.024569601,0.00285377,0.036148115
5648,0.720096232,0.271313806,0.006400064,0.00188608,0.000303818
5651,0.687509252,0.257789427,0.020276103,0.001028715,0.033396503
5652,0.664126011,0.145946646,0.157682293,0.027850545,0.004394506
5654,0.535305406,0.258730929,0.097937,0.021736083,0.086290582
5657,0.505515016,0.171703684,0.073028598,0.004006435,0.245746267
5665,0.445097889,0.08655675,0.403139852,0.006965199,0.05824031
5674,0.551238465,0.343590008,0.055774743,0.006069369,0.043327415
5677,0.785798057,0.118952815,0.034179271,0.003946621,0.057123236
5678,0.527951992,0.081480666,0.207124073,0.009881754,0.173561515
5684,0.65887563,0.281091554,0.041556916,0.004461633,0.014014267
5696,0.5362761,0.080467592,0.247001474,0.008842028,0.127412805
5699,0.668317944,0.245352963,0.06113228,0.006388267,0.018808547
5704,0.585314787,0.301235219,0.041105851,0.004947384,0.067396758
5706,0.795029639,0.150073788,0.032976638,0.005240933,0.016679002
5712,0.618532042,0.202395547,0.090916701,0.003889893,0.084265817
5713,0.713671882,0.232787119,0.031850049,0.004450752,0.017240197
5718,0.571797444,0.096546398,0.233855211,0.00249662,0.095304328
5721,0.723899333,0.263521136,0.006750605,0.004100643,0.001728282
5724,0.585105774,0.308049612,0.03114549,0.000595728,0.075103396
5725,0.544618954,0.041466827,0.281392648,0.050348677,0.082172894
5727,0.555464873,0.408654244,0.022686346,0.006137949,0.007056588
5730,0.748394383,0.23597015,0.011527522,0.001218474,0.002889471
5736,0.56865314,0.368251351,0.039723722,0.00666912,0.016702667
5737,0.599815989,0.335829737,0.049309291,0.00505436,0.009990623
5749,0.529543051,0.328874347,0.066733868,0.007999442,0.066849293
5758,0.551130984,0.190937961,0.048253899,0.001951866,0.20772529
5759,0.745395837,0.10737384,0.093654566,0.017088401,0.036487356
5760,0.756510321,0.127321431,0.086675185,0.00648608,0.023006981
5772,0.679644063,0.285477292,0.017146178,0.001035998,0.016696469
5777,0.697582131,0.262718524,0.033913042,0.001995997,0.003790306
5784,0.716056733,0.159423441,0.055844696,0.006836651,0.061838479
5788,0.665917485,0.271016457,0.045393393,0.004423257,0.013249407
5791,0.700737447,0.222223501,0.042843138,0.008006389,0.026189526
5792,0.51187331,0.422808993,0.056370529,0.00470158,0.004245588
5801,0.627638469,0.297070307,0.034925328,0.001395263,0.038970633
5808,0.735427165,0.207619954,0.03143945,0.004024261,0.021489171
5814,0.813798824,0.18174655,0.003335558,0.000892802,0.000226267
5815,0.820486297,0.066227105,0.084319172,0.007709692,0.021257735
5823,0.710091141,0.240131812,0.043199215,0.003390586,0.003187246
5825,0.698716973,0.099070059,0.148148962,0.01167308,0.042390926
5827,0.476436865,0.105151232,0.360241353,0.007333555,0.050836994
5831,0.764429552,0.226353249,0.007129365,0.000877997,0.001209836
5834,0.596926123,0.373006602,0.025741584,0.001077749,0.003247942
5837,0.795760058,0.10815813,0.028491567,0.00412563,0.063464615
5841,0.710047538,0.224114931,0.040672904,0.002494173,0.022670454
5850,0.844152961,0.150809597,0.003922974,0.000507525,0.000606942
5861,0.693238923,0.2558498,0.038760281,0.004769124,0.007381871
5864,0.66174338,0.101078607,0.138032547,0.005214213,0.093931253
5867,0.784914632,0.200186033,0.012358085,0.001016302,0.001524948
5877,0.728457815,0.204410288,0.029706877,0.002550984,0.034874035
5886,0.691811724,0.104411058,0.089443066,0.003054751,0.111279402
5898,0.633737628,0.322510832,0.021673958,0.00213544,0.019942142
5900,0.691143969,0.176934438,0.071153664,0.003334778,0.057433152
5911,0.778555745,0.121011063,0.057686193,0.006216473,0.036530527
5913,0.697974957,0.254409536,0.030483474,0.010546974,0.006585059
5918,0.536686427,0.360898722,0.065171904,0.011031298,0.026211648
5936,0.773743785,0.207696261,0.012520695,0.003183347,0.002855912
5938,0.711282297,0.093059864,0.174984275,0.002715241,0.017958322
5941,0.680904773,0.29012691,0.026664532,0.001033505,0.00127028
5943,0.693532722,0.299711444,0.006214525,0.0003154,0.000225908
5947,0.650900663,0.159480138,0.042614464,0.010196881,0.136807853
5959,0.698988872,0.183215922,0.035225201,0.005153095,0.07741691
5970,0.853719705,0.128636769,0.013517775,0.0012811,0.00284465
5973,0.599494041,0.294392475,0.029651867,0.002249668,0.074211949
5974,0.635868047,0.34613253,0.012506602,0.002420695,0.003072126
5975,0.693295618,0.239869434,0.032303793,0.004940853,0.029590301
5978,0.52691955,0.172789987,0.2403454,0.035295019,0.024650044
5979,0.552055286,0.359515287,0.049218811,0.006560754,0.032649862
5996,0.726103469,0.239195714,0.032110235,0.001393722,0.00119686
5997,0.602232697,0.06468252,0.240672752,0.020239926,0.072172104
6015,0.536620901,0.240405137,0.121200215,0.01672211,0.085051636
6017,0.91324936,0.058329147,0.017753098,0.002524039,0.008144356
6024,0.585089818,0.250253451,0.109842737,0.008014969,0.046799024
6028,0.769964925,0.143565687,0.034598714,0.01026304,0.041607634
6029,0.80255654,0.158392425,0.027561386,0.002727607,0.008762042
6030,0.73434093,0.236841064,0.024863962,0.002850032,0.001104011
6031,0.516006334,0.316678878,0.105628521,0.021006569,0.040679699
6040,0.463986949,0.251018018,0.101103335,0.028567673,0.155324025
6042,0.673742429,0.298711425,0.016396159,0.001921303,0.009228684
6058,0.697866268,0.175985506,0.086006374,0.016544652,0.023597199
6067,0.749056352,0.192604151,0.030237663,0.002018462,0.026083371
6069,0.818222822,0.117386904,0.048503219,0.00364037,0.012246686
6072,0.553529962,0.256303955,0.034754557,0.000832224,0.154579302
6084,0.72835176,0.204904664,0.048871263,0.001803283,0.01606903
6087,0.502150945,0.288764922,0.095957865,0.014563817,0.098562451
6091,0.807060741,0.08579314,0.091729366,0.008422116,0.006994636
6105,0.722214953,0.227767235,0.027761632,0.00205977,0.02019641
6108,0.729916562,0.254582526,0.010477233,0.00079843,0.004225248
6114,0.677707415,0.290294597,0.026000533,0.004015105,0.001982351
6123,0.673267861,0.20271826,0.041117623,0.001344247,0.081552009
6124,0.822911513,0.153892135,0.012252031,0.0029364,0.00800792
6138,0.661967769,0.281621613,0.041910219,0.00485154,0.009648859
6146,0.625070261,0.346474982,0.024890317,0.003303745,0.000260694
6147,0.88194859,0.109536565,0.005331826,0.00286924,0.000313779
6152,0.678552321,0.282959133,0.0220745,0.0027133,0.013700746
6161,0.556212921,0.214319367,0.087529717,0.027742751,0.114195244
6163,0.770077282,0.16572065,0.041171213,0.011309472,0.011721383
6166,0.523553269,0.129011791,0.285833181,0.002218469,0.059383291
6167,0.663780671,0.302119936,0.016255506,0.002740193,0.015103693
6172,0.685746693,0.231232906,0.062365262,0.01000133,0.010653809
6174,0.828779054,0.164216943,0.004740126,0.00060642,0.001657456
6177,0.794592838,0.182783116,0.01843572,0.002321548,0.001866778
6185,0.639931459,0.184251814,0.086980781,0.001907097,0.086928849
6189,0.59995447,0.324245424,0.052727897,0.005082988,0.017989221
6191,0.468418713,0.064808276,0.29853103,0.044881544,0.123360438
6192,0.640329712,0.212058863,0.042351758,0.001440682,0.103818985
6195,0.646351952,0.312168691,0.024631505,0.006956183,0.00989167
6196,0.684261354,0.185894073,0.073492218,0.003996385,0.05235597
6198,0.863102872,0.130119054,0.005286354,0.0008813,0.000610419
6199,0.74381319,0.204781063,0.020281311,0.004760759,0.026363677
6200,0.538887456,0.439768635,0.011863809,0.005758648,0.003721452
6206,0.611038549,0.278258452,0.035558895,0.005571206,0.069572898
6223,0.548690486,0.29854321,0.049252538,0.00132754,0.102186226
6233,0.736701145,0.229156753,0.015949736,0.001339393,0.016852974
6236,0.603746112,0.190514174,0.092435086,0.025369089,0.08793554
6248,0.895828849,0.090010819,0.008981827,0.001742053,0.003436452
6249,0.502388015,0.415798306,0.066023088,0.007563124,0.008227468
6253,0.85842058,0.113076871,0.023392761,0.003839821,0.001269967
6254,0.819585732,0.136426648,0.018077452,0.006647043,0.019263125
6255,0.684801289,0.23489624,0.034289719,0.002038265,0.043974488
6266,0.734570197,0.133431197,0.065922639,0.006780056,0.059295912
6267,0.61886138,0.266360196,0.055980468,0.005162146,0.05363581
6281,0.565251194,0.294763256,0.053461018,0.001799436,0.084725096
6291,0.561646642,0.271773953,0.063058986,0.010097634,0.093422786
6311,0.652000391,0.325137832,0.017205302,0.003307352,0.002349123
6319,0.754692743,0.184707957,0.028799689,0.00489785,0.026901761
6323,0.786101919,0.142589091,0.047387424,0.00233941,0.021582156
6325,0.586537127,0.194807064,0.051803653,0.005679854,0.161172302
6334,0.652171455,0.184946692,0.050200791,0.009979821,0.102701242
6335,0.67645302,0.310767308,0.009476823,0.001650858,0.001651991
6347,0.586350958,0.149079044,0.212956544,0.034385661,0.017227793
6357,0.77102655,0.114541187,0.074420285,0.006396921,0.033615057
6367,0.628481866,0.297348482,0.039036104,0.012904031,0.022229517
6368,0.734185362,0.219167596,0.033894601,0.004611657,0.008140784
6370,0.465122098,0.323743222,0.101180997,0.022422246,0.087531437
6393,0.701938814,0.247420198,0.044416463,0.00333526,0.002889264
6397,0.605447526,0.290310747,0.069985858,0.007543994,0.026711875
6406,0.831933999,0.151195738,0.013790891,0.00178389,0.001295483
6410,0.825671341,0.129227903,0.020886359,0.005177606,0.019036791
6412,0.594902743,0.351106811,0.031231545,0.006833482,0.015925419
6423,0.530211774,0.290566503,0.043271293,0.001267674,0.134682756
6429,0.75696385,0.219405098,0.01807672,0.001923945,0.003630387
